date,store,product,category,quantity_sold,price_per_unit,discount_applied,total_sales,returned
2023-04-03,Cerritos,SkyFlakes,Snacks,3,13.95,0.0,41.85,0
2023-02-20,Cerritos,Vinegar,Condiments,4,9.24,1.39,36.96,0
2023-05-03,Las Vegas,Tocino,Frozen Goods,4,5.68,0.0,22.72,0
2023-10-05,San Diego,Vinegar,Condiments,1,13.28,0.0,13.28,1
2023-03-21,Las Vegas,Tocino,Frozen Goods,5,4.64,0.0,23.2,0
2023-03-08,Las Vegas,Longganisa,Frozen Goods,6,4.89,0.0,29.34,0
2023-07-01,San Diego,Ube Ice Cream,Frozen Goods,2,13.33,1.33,26.66,0
2023-02-21,Las Vegas,Polvoron,Snacks,3,9.34,0.0,28.02,0
2023-06-18,Cerritos,Instant Noodles,Dry Goods,4,9.8,0.49,39.2,0
2023-05-08,San Diego,Instant Noodles,Dry Goods,1,13.91,0.0,13.91,0
2023-07-10,San Diego,Banana Ketchup,Condiments,3,13.85,0.0,41.55,0
2023-08-27,San Diego,Polvoron,Snacks,2,8.05,0.81,16.1,0
2023-08-11,San Diego,Vinegar,Condiments,7,10.94,1.64,76.58,0
2023-09-09,Cerritos,Polvoron,Snacks,0,7.95,0.0,0.0,0
2023-04-10,Cerritos,Tocino,Frozen Goods,5,5.51,0.55,27.55,0
2023-03-24,Las Vegas,Chippy,Snacks,1,1.68,0.0,1.68,0
2023-12-29,Cerritos,Ube Ice Cream,Frozen Goods,3,2.47,0.0,7.41,0
2023-01-12,San Diego,Pandesal,Dry Goods,1,12.41,0.62,12.41,0
2023-06-20,Cerritos,Ube Ice Cream,Frozen Goods,4,4.0,0.0,16.0,0
2023-02-08,Las Vegas,Bagoong,Condiments,8,12.97,0.0,103.76,0
2023-08-24,San Diego,Tocino,Frozen Goods,5,8.06,1.21,40.3,0
2023-05-07,San Diego,Bagoong,Condiments,3,2.43,0.24,7.29,0
2023-09-19,Las Vegas,Dried Fish,Dry Goods,3,11.77,1.18,35.31,0
2023-08-05,San Diego,Bagoong,Condiments,5,11.68,0.0,58.4,0
2023-08-26,Las Vegas,Vinegar,Condiments,2,7.36,0.0,14.72,0
2023-02-24,Cerritos,Tocino,Frozen Goods,2,3.68,0.0,7.36,0
2023-09-08,San Diego,Rice,Dry Goods,1,3.19,0.0,3.19,0
2023-08-30,Las Vegas,Tocino,Frozen Goods,2,5.2,0.0,10.4,0
2023-10-21,Las Vegas,Rice,Dry Goods,2,10.98,0.0,21.96,0
2023-04-04,Cerritos,Instant Noodles,Dry Goods,4,10.66,0.0,42.64,0
2023-05-07,Cerritos,Rice,Dry Goods,1,4.76,0.0,4.76,0
2023-05-08,San Diego,Ube Ice Cream,Frozen Goods,2,10.9,0.0,21.8,1
2023-11-27,San Diego,Vinegar,Condiments,6,8.53,0.0,51.18,0
2023-03-26,Cerritos,Vinegar,Condiments,6,7.13,0.0,42.78,0
2023-07-18,San Diego,SkyFlakes,Snacks,4,5.42,0.0,21.68,0
2023-11-22,San Diego,Tocino,Frozen Goods,1,2.02,0.0,2.02,0
2023-08-03,San Diego,Longganisa,Frozen Goods,2,7.11,0.71,14.22,0
2023-10-04,San Diego,Ube Ice Cream,Frozen Goods,3,14.92,1.49,44.76,0
2023-04-21,San Diego,Instant Noodles,Dry Goods,3,7.57,0.76,22.71,0
2023-12-10,Cerritos,Banana Ketchup,Condiments,1,7.7,0.0,7.7,0
2023-07-08,San Diego,Vinegar,Condiments,1,9.17,0.0,9.17,0
2023-06-13,Las Vegas,SkyFlakes,Snacks,3,13.78,0.0,41.34,0
2023-10-18,Cerritos,Ube Ice Cream,Frozen Goods,1,3.11,0.0,3.11,0
2023-12-22,Cerritos,Polvoron,Snacks,3,8.2,0.41,24.6,0
2023-11-24,Las Vegas,Boy Bawang,Snacks,3,11.34,1.13,34.02,0
2023-05-29,Cerritos,Longganisa,Frozen Goods,3,14.61,0.0,43.83,0
2023-06-07,Las Vegas,Chippy,Snacks,0,11.97,0.0,0.0,0
2023-04-08,San Diego,Tocino,Frozen Goods,6,10.84,1.08,65.04,0
2023-12-12,San Diego,Polvoron,Snacks,3,10.8,1.62,32.4,0
2023-10-26,Las Vegas,Boy Bawang,Snacks,1,11.4,0.0,11.4,0
2023-02-16,San Diego,Chippy,Snacks,2,13.13,0.0,26.26,0
2023-03-17,San Diego,Chippy,Snacks,2,14.85,0.74,29.7,0
2023-07-08,Las Vegas,SkyFlakes,Snacks,3,12.76,0.0,38.28,0
2023-10-21,Cerritos,Tocino,Frozen Goods,1,8.11,0.0,8.11,0
2023-10-31,San Diego,Rice,Dry Goods,3,8.86,0.89,26.58,0
2023-03-04,San Diego,Rice,Dry Goods,3,1.3,0.0,3.9,0
2023-03-23,San Diego,Soy Sauce,Condiments,2,10.79,0.54,21.58,0
2023-03-06,San Diego,Rice,Dry Goods,0,6.72,0.0,0.0,0
2023-08-16,Cerritos,SkyFlakes,Snacks,3,14.78,1.48,44.34,0
2023-02-19,Cerritos,Instant Noodles,Dry Goods,4,14.35,0.0,57.4,0
2023-03-15,Cerritos,Vinegar,Condiments,2,2.32,0.12,4.64,0
2023-11-02,Las Vegas,SkyFlakes,Snacks,3,5.27,0.0,15.81,0
2023-10-06,San Diego,Longganisa,Frozen Goods,1,5.93,0.0,5.93,0
2023-08-16,San Diego,Banana Ketchup,Condiments,2,3.29,0.16,6.58,0
2023-10-11,Cerritos,Polvoron,Snacks,2,2.29,0.0,4.58,0
2023-07-09,Cerritos,Banana Ketchup,Condiments,3,14.05,1.41,42.15,0
2023-06-17,Cerritos,Bagoong,Condiments,2,14.62,0.0,29.24,0
2023-04-19,San Diego,Banana Ketchup,Condiments,3,1.37,0.0,4.11,0
2023-07-13,Las Vegas,Tocino,Frozen Goods,1,4.87,0.24,4.87,0
2023-11-12,Cerritos,Dried Fish,Dry Goods,5,4.6,0.69,23.0,0
2023-12-27,Las Vegas,Instant Noodles,Dry Goods,3,5.62,0.0,16.86,0
2023-01-04,Las Vegas,Tocino,Frozen Goods,5,12.2,0.0,61.0,0
2023-12-16,San Diego,Polvoron,Snacks,8,3.34,0.17,26.72,0
2023-09-15,Las Vegas,Vinegar,Condiments,1,6.02,0.9,6.02,0
2023-04-30,Las Vegas,Frozen Lumpia,Frozen Goods,6,4.26,0.0,25.56,0
2023-03-07,Cerritos,Ube Ice Cream,Frozen Goods,2,1.76,0.0,3.52,0
2023-03-13,Las Vegas,Instant Noodles,Dry Goods,4,12.61,1.89,50.44,0
2023-03-19,Las Vegas,Banana Ketchup,Condiments,4,4.58,0.0,18.32,0
2023-06-01,San Diego,Longganisa,Frozen Goods,1,13.25,0.0,13.25,0
2023-02-10,Las Vegas,Instant Noodles,Dry Goods,2,5.72,0.0,11.44,0
2023-06-24,San Diego,Pandesal,Dry Goods,4,2.1,0.0,8.4,0
2023-04-26,San Diego,Tocino,Frozen Goods,4,11.52,0.0,46.08,0
2023-07-21,San Diego,Rice,Dry Goods,3,8.28,0.0,24.84,0
2023-08-04,Cerritos,Ube Ice Cream,Frozen Goods,0,12.64,1.26,0.0,0
2023-02-11,Las Vegas,Vinegar,Condiments,2,12.87,0.64,25.74,0
2023-11-11,Las Vegas,Tocino,Frozen Goods,2,5.08,0.76,10.16,0
2023-04-19,Cerritos,Rice,Dry Goods,6,1.26,0.0,7.56,0
2023-12-17,Las Vegas,Boy Bawang,Snacks,4,7.79,0.0,31.16,0
2023-08-31,Las Vegas,Longganisa,Frozen Goods,2,8.82,0.0,17.64,0
2023-12-30,Las Vegas,Ube Ice Cream,Frozen Goods,3,4.75,0.0,14.25,0
2023-09-17,Cerritos,Rice,Dry Goods,2,1.97,0.1,3.94,0
2023-12-14,San Diego,Frozen Lumpia,Frozen Goods,3,13.18,0.0,39.54,0
2023-12-13,Las Vegas,Ube Ice Cream,Frozen Goods,3,1.45,0.0,4.35,0
2023-11-17,Las Vegas,Pandesal,Dry Goods,6,13.77,0.0,82.62,0
2023-01-21,Cerritos,Chippy,Snacks,2,1.92,0.0,3.84,0
2023-07-28,Las Vegas,Vinegar,Condiments,3,1.29,0.0,3.87,0
2023-04-12,Las Vegas,Soy Sauce,Condiments,1,11.05,1.11,11.05,0
2023-10-22,Cerritos,Ube Ice Cream,Frozen Goods,1,11.37,0.0,11.37,0
2023-12-11,San Diego,Instant Noodles,Dry Goods,7,13.67,0.0,95.69,0
2023-04-18,San Diego,Soy Sauce,Condiments,1,12.65,0.0,12.65,0
2023-05-29,Las Vegas,Chippy,Snacks,3,12.62,0.0,37.86,0
2023-12-21,Las Vegas,Ube Ice Cream,Frozen Goods,3,2.73,0.27,8.19,0
2023-04-18,Las Vegas,Chippy,Snacks,2,9.08,0.0,18.16,0
2023-09-28,Las Vegas,SkyFlakes,Snacks,1,12.2,0.0,12.2,0
2023-01-08,San Diego,Banana Ketchup,Condiments,2,13.13,0.0,26.26,0
2023-11-26,Cerritos,Polvoron,Snacks,5,13.74,1.37,68.7,0
2023-10-08,San Diego,Boy Bawang,Snacks,5,4.6,0.0,23.0,0
2023-01-23,Las Vegas,Tocino,Frozen Goods,1,12.93,0.0,12.93,0
2023-02-08,Las Vegas,Ube Ice Cream,Frozen Goods,2,2.94,0.0,5.88,0
2023-11-23,Las Vegas,Polvoron,Snacks,3,1.27,0.0,3.81,0
2023-01-09,Cerritos,Dried Fish,Dry Goods,5,14.02,0.0,70.1,0
2023-03-10,Cerritos,Soy Sauce,Condiments,2,9.83,0.0,19.66,0
2023-03-24,Las Vegas,Boy Bawang,Snacks,2,9.53,0.0,19.06,0
2023-06-14,Cerritos,Rice,Dry Goods,8,1.69,0.17,13.52,0
2023-07-07,Cerritos,SkyFlakes,Snacks,5,13.06,0.65,65.3,0
2023-05-22,Cerritos,Tocino,Frozen Goods,1,1.22,0.0,1.22,0
2023-03-11,San Diego,Tocino,Frozen Goods,4,12.6,1.26,50.4,0
2023-06-05,Las Vegas,Frozen Lumpia,Frozen Goods,4,4.79,0.0,19.16,0
2023-11-29,San Diego,Longganisa,Frozen Goods,2,14.58,0.0,29.16,0
2023-08-22,Las Vegas,Vinegar,Condiments,4,14.27,0.71,57.08,0
2023-07-15,San Diego,SkyFlakes,Snacks,4,7.85,0.0,31.4,0
2023-11-08,Cerritos,Rice,Dry Goods,2,3.25,0.16,6.5,0
2023-01-12,Cerritos,Polvoron,Snacks,4,7.68,0.0,30.72,0
2023-08-28,Cerritos,Dried Fish,Dry Goods,3,7.53,0.38,22.59,0
2023-04-17,San Diego,Banana Ketchup,Condiments,3,3.52,0.0,10.56,0
2023-07-06,San Diego,Pandesal,Dry Goods,5,6.3,0.0,31.5,0
2023-09-14,Las Vegas,Tocino,Frozen Goods,4,14.75,1.48,59.0,0
2023-03-10,Las Vegas,Vinegar,Condiments,7,12.84,0.0,89.88,0
2023-09-15,Cerritos,Chippy,Snacks,2,7.3,0.0,14.6,0
2023-01-27,Las Vegas,Bagoong,Condiments,2,6.6,0.0,13.2,0
2023-05-03,San Diego,Ube Ice Cream,Frozen Goods,2,12.74,1.91,25.48,0
2023-05-01,Las Vegas,Frozen Lumpia,Frozen Goods,5,2.47,0.0,12.35,0
2023-10-17,Cerritos,Instant Noodles,Dry Goods,4,7.17,0.0,28.68,0
2023-10-14,San Diego,Banana Ketchup,Condiments,0,8.83,0.44,0.0,0
2023-05-30,Las Vegas,SkyFlakes,Snacks,1,12.75,0.64,12.75,0
2023-02-26,Las Vegas,Soy Sauce,Condiments,4,9.35,1.4,37.4,1
2023-05-11,San Diego,Chippy,Snacks,5,7.29,0.0,36.45,0
2023-12-14,San Diego,Banana Ketchup,Condiments,3,5.97,0.6,17.91,1
2023-12-02,San Diego,Rice,Dry Goods,6,10.37,0.0,62.22,0
2023-05-04,Cerritos,Soy Sauce,Condiments,3,13.98,0.7,41.94,0
2023-12-30,San Diego,Pandesal,Dry Goods,4,2.45,0.0,9.8,0
2023-01-15,San Diego,Ube Ice Cream,Frozen Goods,1,1.16,0.0,1.16,0
2023-10-14,Las Vegas,Banana Ketchup,Condiments,0,9.51,0.0,0.0,0
2023-02-20,San Diego,Ube Ice Cream,Frozen Goods,3,12.14,0.0,36.42,0
2023-07-04,Cerritos,SkyFlakes,Snacks,3,11.49,0.0,34.47,0
2023-01-29,San Diego,Dried Fish,Dry Goods,6,6.46,0.0,38.76,0
2023-05-27,Las Vegas,Bagoong,Condiments,5,10.35,0.0,51.75,0
2023-03-13,San Diego,Banana Ketchup,Condiments,0,1.41,0.0,0.0,0
2023-04-16,Las Vegas,Ube Ice Cream,Frozen Goods,4,2.57,0.0,10.28,0
2023-11-22,Las Vegas,Dried Fish,Dry Goods,5,7.59,0.0,37.95,0
2023-06-01,Las Vegas,Dried Fish,Dry Goods,2,7.56,0.0,15.12,0
2023-04-13,Las Vegas,Pandesal,Dry Goods,4,13.91,0.0,55.64,0
2023-02-26,Las Vegas,Polvoron,Snacks,4,14.32,0.0,57.28,1
2023-05-21,San Diego,Ube Ice Cream,Frozen Goods,3,1.58,0.0,4.74,0
2023-11-06,Las Vegas,Tocino,Frozen Goods,3,10.74,0.0,32.22,0
2023-11-04,Cerritos,Soy Sauce,Condiments,3,4.55,0.46,13.65,0
2023-06-05,Cerritos,Rice,Dry Goods,6,12.29,0.0,73.74,0
2023-01-27,Cerritos,Instant Noodles,Dry Goods,2,13.64,0.0,27.28,0
2023-05-08,San Diego,Pandesal,Dry Goods,2,10.63,0.53,21.26,0
2023-10-19,San Diego,Pandesal,Dry Goods,1,11.45,1.14,11.45,0
2023-05-06,San Diego,Banana Ketchup,Condiments,4,14.05,0.0,56.2,0
2023-04-10,Cerritos,Dried Fish,Dry Goods,6,13.79,0.0,82.74,0
2023-01-01,Cerritos,Longganisa,Frozen Goods,2,4.35,0.0,8.7,0
2023-02-16,Las Vegas,Chippy,Snacks,6,14.58,2.19,87.48,0
2023-10-09,Las Vegas,Instant Noodles,Dry Goods,2,14.34,0.0,28.68,0
2023-08-09,Cerritos,Ube Ice Cream,Frozen Goods,3,13.89,1.39,41.67,0
2023-04-28,Las Vegas,Instant Noodles,Dry Goods,4,5.87,0.0,23.48,0
2023-02-03,Las Vegas,Instant Noodles,Dry Goods,5,7.68,0.38,38.4,0
2023-05-22,Cerritos,Ube Ice Cream,Frozen Goods,8,6.24,0.0,49.92,0
2023-06-16,Las Vegas,Ube Ice Cream,Frozen Goods,4,7.8,0.78,31.2,0
2023-12-06,Las Vegas,Instant Noodles,Dry Goods,2,12.16,1.82,24.32,0
2023-01-12,Las Vegas,Rice,Dry Goods,6,6.38,0.0,38.28,0
2023-08-06,Las Vegas,Soy Sauce,Condiments,4,3.28,0.0,13.12,0
2023-02-24,Cerritos,Frozen Lumpia,Frozen Goods,2,7.56,0.76,15.12,0
2023-02-27,Las Vegas,Vinegar,Condiments,3,9.22,0.0,27.66,0
2023-05-12,San Diego,SkyFlakes,Snacks,3,12.05,1.2,36.15,0
2023-01-29,Las Vegas,Vinegar,Condiments,1,13.04,0.0,13.04,0
2023-03-18,Las Vegas,Soy Sauce,Condiments,4,5.73,0.57,22.92,0
2023-12-23,Cerritos,Frozen Lumpia,Frozen Goods,2,9.74,0.0,19.48,0
2023-10-05,Cerritos,Banana Ketchup,Condiments,4,4.77,0.48,19.08,0
2023-07-07,Cerritos,Polvoron,Snacks,4,12.35,0.0,49.4,0
2023-10-26,San Diego,Frozen Lumpia,Frozen Goods,1,1.88,0.0,1.88,0
2023-07-15,Cerritos,Polvoron,Snacks,3,12.24,1.22,36.72,0
2023-09-18,Cerritos,Banana Ketchup,Condiments,5,14.36,0.72,71.8,0
2023-05-31,Las Vegas,Pandesal,Dry Goods,1,14.47,0.0,14.47,0
2023-10-25,San Diego,Ube Ice Cream,Frozen Goods,2,6.26,0.0,12.52,0
2023-03-16,San Diego,Instant Noodles,Dry Goods,1,9.97,1.0,9.97,0
2023-04-06,Las Vegas,SkyFlakes,Snacks,1,12.62,1.89,12.62,0
2023-12-12,San Diego,Vinegar,Condiments,4,11.03,1.65,44.12,0
2023-08-08,Cerritos,Soy Sauce,Condiments,6,2.77,0.0,16.62,0
2023-09-05,Cerritos,Polvoron,Snacks,2,6.73,0.0,13.46,0
2023-05-15,Cerritos,Frozen Lumpia,Frozen Goods,2,1.75,0.09,3.5,0
2023-04-18,Las Vegas,Banana Ketchup,Condiments,1,13.12,0.0,13.12,0
2023-07-15,San Diego,Bagoong,Condiments,4,6.7,0.0,26.8,0
2023-02-24,San Diego,Tocino,Frozen Goods,2,4.23,0.0,8.46,0
2023-01-27,Las Vegas,Soy Sauce,Condiments,2,9.75,0.0,19.5,0
2023-02-14,Las Vegas,Instant Noodles,Dry Goods,1,12.7,0.0,12.7,0
2023-05-16,Las Vegas,Dried Fish,Dry Goods,3,7.74,0.0,23.22,0
2023-07-19,San Diego,Boy Bawang,Snacks,3,11.36,0.57,34.08,0
2023-08-25,San Diego,Polvoron,Snacks,2,9.84,0.0,19.68,0
2023-04-04,Cerritos,Instant Noodles,Dry Goods,3,6.84,0.0,20.52,0
2023-05-31,Las Vegas,Pandesal,Dry Goods,6,12.44,0.0,74.64,0
2023-02-14,Las Vegas,Longganisa,Frozen Goods,2,9.16,0.92,18.32,0
2023-01-31,Cerritos,Polvoron,Snacks,0,14.15,0.0,0.0,0
2023-08-31,San Diego,Boy Bawang,Snacks,2,11.99,0.0,23.98,0
2023-08-27,Las Vegas,Soy Sauce,Condiments,4,10.81,0.0,43.24,0
2023-12-18,Las Vegas,Longganisa,Frozen Goods,2,14.16,0.0,28.32,0
2023-07-06,Cerritos,Soy Sauce,Condiments,6,8.84,0.0,53.04,0
2023-02-23,San Diego,Banana Ketchup,Condiments,7,12.79,0.0,89.53,0
2023-12-05,Las Vegas,Frozen Lumpia,Frozen Goods,1,11.51,0.58,11.51,0
2023-10-10,San Diego,Vinegar,Condiments,5,5.86,0.59,29.3,0
2023-05-12,Las Vegas,Ube Ice Cream,Frozen Goods,4,8.2,1.23,32.8,0
2023-01-10,Cerritos,Soy Sauce,Condiments,3,7.59,1.14,22.77,0
2023-09-14,Cerritos,Vinegar,Condiments,5,13.6,1.36,68.0,0
2023-05-29,Cerritos,Frozen Lumpia,Frozen Goods,5,13.8,1.38,69.0,0
2023-01-01,Cerritos,Pandesal,Dry Goods,3,1.32,0.0,3.96,0
2023-09-02,Las Vegas,Polvoron,Snacks,2,13.84,1.38,27.68,0
2023-04-24,Cerritos,Chippy,Snacks,2,2.84,0.43,5.68,0
2023-09-14,Cerritos,Bagoong,Condiments,7,13.37,0.0,93.59,0
2023-04-11,San Diego,Longganisa,Frozen Goods,5,4.46,0.45,22.3,0
2023-05-03,Las Vegas,Vinegar,Condiments,2,14.56,0.0,29.12,0
2023-01-13,San Diego,SkyFlakes,Snacks,3,1.08,0.0,3.24,0
2023-07-30,San Diego,Longganisa,Frozen Goods,2,13.46,0.0,26.92,0
2023-05-26,Las Vegas,Boy Bawang,Snacks,2,8.53,0.0,17.06,0
2023-03-25,Cerritos,Bagoong,Condiments,3,8.37,0.42,25.11,0
2023-08-07,San Diego,Chippy,Snacks,5,8.94,0.0,44.7,0
2023-05-31,Las Vegas,Longganisa,Frozen Goods,3,1.71,0.0,5.13,0
2023-04-08,Las Vegas,Ube Ice Cream,Frozen Goods,3,1.27,0.0,3.81,0
2023-08-07,San Diego,Tocino,Frozen Goods,6,4.12,0.21,24.72,0
2023-06-24,San Diego,Instant Noodles,Dry Goods,1,10.75,1.61,10.75,0
2023-07-16,Las Vegas,Banana Ketchup,Condiments,2,12.93,0.65,25.86,0
2023-07-05,San Diego,Bagoong,Condiments,7,14.5,0.0,101.5,0
2023-06-18,Cerritos,Tocino,Frozen Goods,6,12.42,0.0,74.52,0
2023-09-12,San Diego,Vinegar,Condiments,3,6.52,0.33,19.56,0
2023-03-04,Cerritos,Frozen Lumpia,Frozen Goods,7,13.18,0.66,92.26,0
2023-11-24,Las Vegas,Instant Noodles,Dry Goods,6,4.47,0.45,26.82,0
2023-03-30,San Diego,Chippy,Snacks,4,7.28,0.0,29.12,1
2023-12-31,Las Vegas,Chippy,Snacks,5,11.81,0.0,59.05,0
2023-01-04,Cerritos,Bagoong,Condiments,3,10.23,0.51,30.69,0
2023-02-18,Cerritos,Frozen Lumpia,Frozen Goods,4,9.56,0.48,38.24,0
2023-11-03,San Diego,Longganisa,Frozen Goods,2,13.18,0.0,26.36,0
2023-06-18,Cerritos,Pandesal,Dry Goods,7,7.04,0.35,49.28,0
2023-10-05,San Diego,Vinegar,Condiments,2,9.82,0.0,19.64,0
2023-12-20,Cerritos,Instant Noodles,Dry Goods,6,1.38,0.0,8.28,0
2023-04-09,Cerritos,Pandesal,Dry Goods,4,5.51,0.0,22.04,0
2023-02-25,San Diego,Ube Ice Cream,Frozen Goods,4,11.88,0.0,47.52,0
2023-07-17,Las Vegas,Boy Bawang,Snacks,2,14.71,0.0,29.42,1
2023-12-12,San Diego,Boy Bawang,Snacks,3,13.67,1.37,41.01,0
2023-08-18,Las Vegas,Dried Fish,Dry Goods,5,14.66,1.47,73.3,1
2023-10-15,Las Vegas,Banana Ketchup,Condiments,3,11.84,0.0,35.52,0
2023-05-16,Las Vegas,Soy Sauce,Condiments,2,10.33,0.0,20.66,0
2023-08-11,San Diego,Bagoong,Condiments,2,1.97,0.0,3.94,0
2023-09-11,Cerritos,SkyFlakes,Snacks,2,13.0,1.3,26.0,1
2023-10-12,Las Vegas,Bagoong,Condiments,4,5.4,0.0,21.6,0
2023-05-24,Cerritos,Chippy,Snacks,2,11.07,0.0,22.14,0
2023-06-12,Cerritos,Banana Ketchup,Condiments,3,7.61,0.0,22.83,0
2023-01-11,Cerritos,Chippy,Snacks,2,5.37,0.0,10.74,0
2023-11-07,Cerritos,Instant Noodles,Dry Goods,5,11.55,1.16,57.75,0
2023-09-23,Cerritos,Frozen Lumpia,Frozen Goods,4,6.66,0.0,26.64,0
2023-05-16,Las Vegas,Vinegar,Condiments,4,12.52,0.0,50.08,0
2023-12-22,Cerritos,Frozen Lumpia,Frozen Goods,3,7.62,0.38,22.86,1
2023-01-23,San Diego,Instant Noodles,Dry Goods,4,14.02,0.0,56.08,0
2023-04-22,Las Vegas,Dried Fish,Dry Goods,2,14.96,0.75,29.92,0
2023-09-09,Las Vegas,Soy Sauce,Condiments,2,4.48,0.0,8.96,0
2023-12-24,Cerritos,Banana Ketchup,Condiments,2,2.12,0.0,4.24,0
2023-04-23,San Diego,Rice,Dry Goods,1,9.23,0.0,9.23,0
2023-04-30,San Diego,Pandesal,Dry Goods,4,5.15,0.0,20.6,0
2023-06-19,San Diego,Rice,Dry Goods,2,11.34,0.0,22.68,0
2023-02-07,Cerritos,Chippy,Snacks,1,13.17,0.0,13.17,0
2023-08-19,San Diego,Polvoron,Snacks,5,6.58,0.0,32.9,0
2023-07-08,Cerritos,Ube Ice Cream,Frozen Goods,7,9.88,0.49,69.16,0
2023-01-08,Las Vegas,Frozen Lumpia,Frozen Goods,4,1.15,0.0,4.6,0
2023-01-25,San Diego,Bagoong,Condiments,5,7.99,0.0,39.95,0
2023-09-02,Las Vegas,Instant Noodles,Dry Goods,2,4.71,0.0,9.42,0
2023-11-17,Cerritos,Boy Bawang,Snacks,7,5.55,0.56,38.85,0
2023-09-11,Las Vegas,Chippy,Snacks,1,12.1,0.0,12.1,0
2023-06-16,San Diego,Ube Ice Cream,Frozen Goods,6,5.27,0.26,31.62,0
2023-01-28,Las Vegas,Longganisa,Frozen Goods,1,7.62,0.0,7.62,0
2023-02-07,San Diego,Vinegar,Condiments,2,13.7,0.0,27.4,0
2023-10-25,Las Vegas,Tocino,Frozen Goods,4,12.86,0.0,51.44,0
2023-04-28,Las Vegas,Boy Bawang,Snacks,4,11.3,0.0,45.2,0
2023-10-12,Las Vegas,Banana Ketchup,Condiments,4,12.47,1.25,49.88,0
2023-09-18,Cerritos,Pandesal,Dry Goods,3,10.99,0.0,32.97,0
2023-08-05,Cerritos,Pandesal,Dry Goods,4,3.04,0.0,12.16,0
2023-06-02,San Diego,Longganisa,Frozen Goods,2,2.51,0.0,5.02,0
2023-07-20,Las Vegas,Instant Noodles,Dry Goods,3,9.53,0.0,28.59,0
2023-09-26,Las Vegas,Longganisa,Frozen Goods,2,10.73,0.54,21.46,1
2023-12-13,Las Vegas,Ube Ice Cream,Frozen Goods,7,11.17,0.56,78.19,0
2023-02-01,San Diego,Vinegar,Condiments,2,11.64,0.0,23.28,0
2023-09-22,Las Vegas,Polvoron,Snacks,1,9.87,0.0,9.87,0
2023-08-18,Las Vegas,Frozen Lumpia,Frozen Goods,6,2.03,0.0,12.18,0
2023-02-07,San Diego,Tocino,Frozen Goods,7,12.61,1.26,88.27,0
2023-10-11,Las Vegas,Banana Ketchup,Condiments,2,3.37,0.0,6.74,0
2023-05-20,Cerritos,Tocino,Frozen Goods,2,13.26,1.33,26.52,0
2023-01-15,San Diego,Chippy,Snacks,3,6.71,0.0,20.13,0
2023-03-17,Las Vegas,Frozen Lumpia,Frozen Goods,4,4.01,0.0,16.04,0
2023-03-27,Las Vegas,Polvoron,Snacks,3,5.12,0.0,15.36,0
2023-12-19,Las Vegas,Polvoron,Snacks,1,5.26,0.0,5.26,0
2023-03-28,San Diego,Pandesal,Dry Goods,2,2.49,0.25,4.98,0
2023-09-18,San Diego,Bagoong,Condiments,2,12.81,0.0,25.62,0
2023-09-18,San Diego,Instant Noodles,Dry Goods,8,2.38,0.0,19.04,0
2023-01-10,Las Vegas,Instant Noodles,Dry Goods,1,6.62,0.66,6.62,0
2023-11-29,San Diego,Frozen Lumpia,Frozen Goods,1,2.54,0.0,2.54,0
2023-06-10,San Diego,Ube Ice Cream,Frozen Goods,5,4.94,0.0,24.7,0
2023-10-04,Las Vegas,Frozen Lumpia,Frozen Goods,1,13.97,0.0,13.97,0
2023-06-06,San Diego,Vinegar,Condiments,4,4.53,0.23,18.12,0
2023-02-24,San Diego,Frozen Lumpia,Frozen Goods,3,4.88,0.0,14.64,0
2023-09-18,San Diego,SkyFlakes,Snacks,3,2.99,0.0,8.97,0
2023-07-02,Cerritos,Ube Ice Cream,Frozen Goods,2,11.5,0.58,23.0,0
2023-04-02,Las Vegas,Instant Noodles,Dry Goods,3,10.86,1.09,32.58,0
2023-07-08,Las Vegas,Instant Noodles,Dry Goods,3,14.02,0.7,42.06,0
2023-06-04,Cerritos,Bagoong,Condiments,3,13.68,0.0,41.04,0
2023-10-19,Las Vegas,Soy Sauce,Condiments,2,5.68,0.0,11.36,0
2023-01-11,Cerritos,Boy Bawang,Snacks,2,13.33,0.0,26.66,0
2023-01-25,Cerritos,Frozen Lumpia,Frozen Goods,4,8.07,0.0,32.28,0
2023-11-20,Cerritos,Frozen Lumpia,Frozen Goods,6,6.02,0.0,36.12,0
2023-09-13,Las Vegas,Soy Sauce,Condiments,2,7.5,0.75,15.0,0
2023-02-01,Cerritos,Banana Ketchup,Condiments,0,7.07,0.35,0.0,0
2023-04-20,Las Vegas,Boy Bawang,Snacks,4,6.54,0.0,26.16,0
2023-04-02,Cerritos,Frozen Lumpia,Frozen Goods,3,4.04,0.4,12.12,0
2023-03-11,Cerritos,Chippy,Snacks,2,10.08,0.5,20.16,0
2023-05-14,Cerritos,Tocino,Frozen Goods,2,3.86,0.0,7.72,0
2023-01-15,Las Vegas,Frozen Lumpia,Frozen Goods,1,9.79,0.98,9.79,0
2023-03-15,Las Vegas,SkyFlakes,Snacks,1,3.7,0.56,3.7,0
2023-09-30,San Diego,Vinegar,Condiments,4,6.51,0.0,26.04,0
2023-09-09,San Diego,Bagoong,Condiments,3,14.66,0.0,43.98,0
2023-04-19,Cerritos,Rice,Dry Goods,5,7.73,0.0,38.65,0
2023-02-20,Cerritos,SkyFlakes,Snacks,8,9.77,0.49,78.16,0
